time/time_elapsed,rollout/ep_len_mean,time/total_timesteps,rollout/ep_rew_mean,time/fps,time/iterations,train/clip_fraction,train/explained_variance,train/loss,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/value_loss,train/clip_range,train/learning_rate,train/approx_kl,eval/mean_reward,eval/mean_ep_length
35630,104.16,2570240,316.64,72,1255,0.0,0.24066537618637085,1366.97265625,5016,-1.0103842214448377e-05,-2.3370375856757164e-08,2676.4539337158203,0.2,0.00025,0.0,,
35631,104.4,2572288,317.6,72,1256,0.0,0.25177204608917236,1665.156005859375,5020,-1.2857098170115933e-05,-1.6880221664905548e-09,3249.175567626953,0.2,0.00025,0.0,,
35631,104.24,2574336,316.96,72,1257,0.0,0.26901960372924805,1506.3265380859375,5024,-1.9796752894762903e-05,-7.712515071034431e-10,2906.7865142822266,0.2,0.00025,0.0,,
35632,105.04,2576384,320.16,72,1258,0.0,0.24639666080474854,1419.035400390625,5028,-1.5470155346974934e-05,-2.561137080192566e-09,2873.1297302246094,0.2,0.00025,0.0,,
35632,105.12,2578432,320.48,72,1259,0.0,0.23275995254516602,1248.167236328125,5032,-1.33765930172558e-05,-5.2677933126688e-09,2795.9254760742188,0.2,0.00025,-2.0081643e-09,,
35633,105.44,2580480,321.76,72,1260,0.0,0.2432612180709839,1367.3531494140625,5036,-2.3293220351661148e-05,-4.511093720793724e-10,2914.2289428710938,0.2,0.00025,0.0,,
37626,104.72,2582528,318.88,68,1261,0.0,0.22867602109909058,1366.1639404296875,5040,-1.2018470471275577e-05,-1.2660166248679161e-08,2715.5907135009766,0.2,0.00025,0.0,,
37627,105.04,2584576,320.16,68,1262,0.0,0.24763989448547363,1596.498291015625,5044,-2.0074022472726938e-05,-5.296897143125534e-09,3100.808120727539,0.2,0.00025,0.0,,
37628,104.56,2586624,318.24,68,1263,0.0,0.261944055557251,1160.689697265625,5048,-2.2280470375335426e-05,-4.743924364447594e-09,2869.722396850586,0.2,0.00025,0.0,,
37629,103.2,2588672,312.8,68,1264,0.0,0.2333102822303772,1211.855712890625,5052,-2.7332250283507165e-05,-6.548361852765083e-10,2677.4177856445312,0.2,0.00025,-3.0413503e-08,,
37630,103.12,2590720,312.48,68,1265,0.0,0.24193590879440308,1530.6240234375,5056,-1.6497471563070576e-05,6.199115887284279e-09,2978.9783325195312,0.2,0.00025,0.0,,
37631,103.2,2592768,312.8,68,1266,0.0,0.2160118818283081,1539.11279296875,5060,-1.5068039147081436e-05,-7.450580596923828e-09,2982.188766479492,0.2,0.00025,0.0,,
37632,103.12,2594816,312.48,68,1267,0.0,0.25362056493759155,1458.84326171875,5064,-1.3706919446576649e-05,-1.1583324521780014e-08,3150.1082305908203,0.2,0.00025,0.0,,
37632,102.96,2596864,311.84,69,1268,0.0,0.24340635538101196,1638.7542724609375,5068,-2.1613235162476485e-05,-2.0372681319713593e-09,2725.0714721679688,0.2,0.00025,0.0,,
37633,103.2,2598912,312.8,69,1269,0.0,0.23847460746765137,1533.329833984375,5072,-2.2437097300098685e-05,7.770722731947899e-09,2661.358123779297,0.2,0.00025,0.0,,
37633,103.04,2600960,312.16,69,1270,0.0,0.222459614276886,1569.966796875,5076,-1.636379261071852e-05,5.908077582716942e-09,2917.5891723632812,0.2,0.00025,0.0,,
37634,102.48,2603008,309.92,69,1271,0.0,0.2591921091079712,1501.030517578125,5080,-1.7668837074324983e-05,-2.3283064365386963e-10,3029.5043334960938,0.2,0.00025,0.0,,
37635,102.8,2605056,311.2,69,1272,0.0,0.2907549738883972,1532.870849609375,5084,-1.5317904967560025e-05,-1.1263182386755943e-08,3084.96630859375,0.2,0.00025,-4.2491592e-09,,
37635,102.56,2607104,310.24,69,1273,0.0,0.2642223834991455,1398.2921142578125,5088,-1.2957705223470839e-05,-7.566995918750763e-09,2542.1391525268555,0.2,0.00025,0.0,,
37636,102.72,2609152,310.88,69,1274,0.0,0.2367355227470398,1231.3310546875,5092,-7.0439142518807785e-06,-1.0564690455794334e-08,2714.1412811279297,0.2,0.00025,0.0,,
37636,103.92,2611200,315.68,69,1275,0.0,0.25582820177078247,1771.5732421875,5096,-1.4306102571026713e-05,-3.3178366720676422e-09,3330.763946533203,0.2,0.00025,0.0,,
37637,104.96,2613248,319.84,69,1276,0.0,0.2504960298538208,1542.677001953125,5100,-1.633176702853234e-05,8.396455086767673e-09,2955.0365142822266,0.2,0.00025,0.0,,
37637,104.88,2615296,319.52,69,1277,0.0,0.2240641713142395,1385.7750244140625,5104,-1.8566214350812515e-05,-2.3865140974521637e-09,2886.829833984375,0.2,0.00025,-4.802132e-09,,
37638,104.56,2617344,318.24,69,1278,0.0,0.2054312825202942,1369.8848876953125,5108,-7.085983710908295e-06,-1.7083948478102684e-08,2604.549087524414,0.2,0.00025,0.0,,
37639,104.24,2619392,316.96,69,1279,0.0,0.23710685968399048,1601.89453125,5112,-5.814018550154287e-06,-5.617039278149605e-09,3398.6949615478516,0.2,0.00025,0.0,,
37639,103.52,2621440,314.08,69,1280,0.0,0.2560960054397583,1519.6490478515625,5116,-8.404021343721979e-06,-5.238689482212067e-10,3022.945297241211,0.2,0.00025,0.0,,
37640,103.12,2623488,312.48,69,1281,0.0,0.23217558860778809,1379.51123046875,5120,-9.122512039994035e-06,-2.240994945168495e-09,2858.3587188720703,0.2,0.00025,0.0,,
37640,103.76,2625536,315.04,69,1282,0.0,0.24629205465316772,1591.66064453125,5124,-1.066416638195733e-05,-3.725290298461914e-09,3244.9501190185547,0.2,0.00025,0.0,,
37641,104.48,2627584,317.92,69,1283,0.0,0.24865639209747314,1406.36474609375,5128,-7.208824087001631e-06,-1.5425030142068863e-09,2908.6996154785156,0.2,0.00025,0.0,,
37641,105.12,2629632,320.48,69,1284,0.0,0.2374548316001892,1509.029052734375,5132,-1.3051848810619049e-05,6.373738870024681e-09,3049.5047760009766,0.2,0.00025,0.0,,
37642,104.96,2631680,319.84,69,1285,0.0,0.2121574878692627,1379.053466796875,5136,-7.775012051070007e-06,2.473825588822365e-09,2904.074951171875,0.2,0.00025,0.0,,
37642,104.48,2633728,317.92,69,1286,0.0,0.25500959157943726,1716.809814453125,5140,-1.0778235832731298e-05,-1.4726538211107254e-08,3284.5525665283203,0.2,0.00025,0.0,,
37643,103.76,2635776,315.04,70,1287,0.0,0.24044370651245117,1316.0640869140625,5144,-9.343144540707726e-06,3.14321368932724e-09,2897.360580444336,0.2,0.00025,0.0,,
37644,103.44,2637824,313.76,70,1288,0.0,0.2349255084991455,1569.606201171875,5148,-8.126540677722005e-06,2.3283064365386963e-09,2720.792922973633,0.2,0.00025,0.0,,
37644,102.8,2639872,311.2,70,1289,0.0,0.23798120021820068,1802.334228515625,5152,-1.924759146731958e-05,-1.0652001947164536e-08,3209.7637329101562,0.2,0.00025,0.0,,
37645,102.24,2641920,308.96,70,1290,0.0,0.2682833671569824,1559.24951171875,5156,-2.5101749088207725e-05,-2.3224856704473495e-08,3018.6685791015625,0.2,0.00025,-1.778244e-08,,
37645,102.88,2643968,311.52,70,1291,0.0,0.23617291450500488,1635.5589599609375,5160,-2.5661453548764257e-05,-4.94765117764473e-10,2701.6239318847656,0.2,0.00025,-1.679291e-08,,
37646,102.48,2646016,309.92,70,1292,0.0,0.21742600202560425,1250.897705078125,5164,-1.6734041480503947e-05,-6.111804395914078e-09,2660.340118408203,0.2,0.00025,0.0,,
37646,102.64,2648064,310.56,70,1293,0.0,0.2495688796043396,1578.5048828125,5168,-1.0347954912504065e-05,-1.7171259969472885e-09,3182.287078857422,0.2,0.00025,0.0,,
37647,102.4,2650112,309.6,70,1294,0.0,0.2339564561843872,1747.777587890625,5172,-1.0117771779505347e-05,-3.5797711461782455e-09,3231.0100860595703,0.2,0.00025,0.0,,
37647,103.12,2652160,312.48,70,1295,0.0,0.26378172636032104,1558.770263671875,5176,-5.136715387266122e-06,5.384208634495735e-09,2663.0540924072266,0.2,0.00025,0.0,,
37648,102.4,2654208,309.6,70,1296,0.0,0.22950172424316406,1561.879638671875,5180,-7.330824388418478e-06,-3.4924596548080444e-10,3042.217330932617,0.2,0.00025,0.0,,
37649,103.44,2656256,313.76,70,1297,0.0,0.24213635921478271,1535.174072265625,5184,-7.823104056114971e-06,1.0477378964424133e-09,2844.6640625,0.2,0.00025,0.0,,
37649,104.16,2658304,316.64,70,1298,0.0,0.27395087480545044,1444.7357177734375,5188,-1.4716011719428934e-05,-6.51925802230835e-09,3244.650833129883,0.2,0.00025,0.0,,
37650,104.48,2660352,317.92,70,1299,0.0,0.2553361654281616,1515.794921875,5192,-8.600044367312876e-06,-2.648448571562767e-09,2640.5800170898438,0.2,0.00025,0.0,,
37650,103.76,2662400,315.04,70,1300,0.0,0.2407323122024536,1531.94189453125,5196,-1.3529925240618468e-05,-6.111804395914078e-10,3044.3978271484375,0.2,0.00025,0.0,,
37651,104.24,2664448,316.96,70,1301,0.0,0.25549405813217163,1233.21142578125,5200,-1.1585022036797454e-05,-8.149072527885437e-10,3005.723358154297,0.2,0.00025,0.0,,
37652,102.96,2666496,311.84,70,1302,0.0,0.26045459508895874,1362.0791015625,5204,-2.2910356562988454e-05,-7.959897629916668e-09,3022.492431640625,0.2,0.00025,-1.6327249e-08,,
37652,102.96,2668544,311.84,70,1303,0.0,0.25234168767929077,1380.107177734375,5208,-1.824628805024986e-05,2.2992026060819626e-09,2769.618377685547,0.2,0.00025,0.0,,
37653,102.8,2670592,311.2,70,1304,0.0,0.23342537879943848,1270.149658203125,5212,-1.281287819665522e-05,-1.9354047253727913e-08,2643.9696197509766,0.2,0.00025,0.0,,
37653,103.52,2672640,314.08,70,1305,0.0,0.24760651588439941,1478.27587890625,5216,-1.4543594204496912e-05,9.89530235528946e-10,3128.7810668945312,0.2,0.00025,0.0,,
37654,103.2,2674688,312.8,71,1306,0.0,0.2653467655181885,1470.884033203125,5220,-1.976659774527434e-05,-3.041350282728672e-09,3083.8291931152344,0.2,0.00025,0.0,,
37654,104.16,2676736,316.64,71,1307,0.0,0.23719549179077148,1282.7255859375,5224,-1.5375735245015676e-05,-1.673470251262188e-09,2766.777816772461,0.2,0.00025,0.0,,
37655,104.72,2678784,318.88,71,1308,0.0,0.2082529067993164,1574.8385009765625,5228,-5.903029631326717e-06,-3.958120942115784e-09,2884.762741088867,0.2,0.00025,0.0,,
37656,104.8,2680832,319.2,71,1309,0.0,0.22642123699188232,1264.28125,5232,-3.436848764692968e-06,-5.820766091346741e-10,2909.0800170898438,0.2,0.00025,0.0,,
37656,104.32,2682880,317.28,71,1310,0.0,0.23023295402526855,1549.888671875,5236,-6.754217707793941e-06,7.130438461899757e-09,3164.0951080322266,0.2,0.00025,0.0,,
37657,104.24,2684928,316.96,71,1311,0.0,0.2731223702430725,1663.83935546875,5240,-1.767318391898698e-05,-1.0652001947164536e-08,3301.9576416015625,0.2,0.00025,-2.0343577e-08,,
37657,103.68,2686976,314.72,71,1312,0.0,0.28517454862594604,1163.441650390625,5244,-1.4396437165942189e-05,-2.5902409106492996e-09,2670.123992919922,0.2,0.00025,0.0,,
37658,102.32,2689024,309.28,71,1313,0.0,0.24865305423736572,1225.216796875,5248,-1.4408607967197895e-05,-2.546585164964199e-09,2781.9605407714844,0.2,0.00025,0.0,,
37658,101.44,2691072,305.76,71,1314,0.0,0.2531367540359497,1747.5458984375,5252,-1.9898475272839278e-05,-4.016328603029251e-09,3001.9969940185547,0.2,0.00025,0.0,,
37659,101.52,2693120,306.08,71,1315,0.0,0.2666746973991394,1500.60546875,5256,-1.4006913090724993e-05,1.6007106751203537e-09,2809.2789611816406,0.2,0.00025,0.0,,
37660,101.76,2695168,307.04,71,1316,0.0,0.22155165672302246,1598.831787109375,5260,-2.387973950135347e-05,-2.8230715543031693e-09,3015.075958251953,0.2,0.00025,0.0,,
37660,102.16,2697216,308.64,71,1317,0.0,0.21564733982086182,1213.962890625,5264,-1.7962503648050188e-05,-2.0954757928848267e-09,2778.5513610839844,0.2,0.00025,0.0,,
37661,103.12,2699264,312.48,71,1318,0.0,0.24407809972763062,1426.3848876953125,5268,-1.3514578768081265e-05,2.764863893389702e-09,2878.9300689697266,0.2,0.00025,0.0,,
,,2700000,,,,0.0,0.246374249458313,1547.9697265625,5272,-1.4641135578585818e-05,1.0360963642597198e-08,2851.536819458008,0.2,0.00025,0.0,316.0,104.0
37663,103.44,2701312,313.76,71,1319,,,,,,,,,,,,
37664,103.04,2703360,312.16,71,1320,0.0,0.263271689414978,1487.583740234375,5276,-2.1807532448292477e-05,-1.05355866253376e-08,3118.169387817383,0.2,0.00025,0.0,,
37665,102.16,2705408,308.64,71,1321,0.0,0.2708791494369507,1249.9981689453125,5280,-2.4519535941180948e-05,3.754394128918648e-09,2856.3474884033203,0.2,0.00025,0.0,,
37665,102.4,2707456,309.6,71,1322,0.0,0.2597349286079407,1399.0184326171875,5284,-2.80400288374949e-05,-1.8044374883174896e-09,2923.3567962646484,0.2,0.00025,0.0,,
37666,102.0,2709504,308.0,71,1323,0.0,0.25194305181503296,1284.0909423828125,5288,-1.8395734912246553e-05,-3.958120942115784e-09,2607.174057006836,0.2,0.00025,0.0,,
37666,102.72,2711552,310.88,71,1324,0.0,0.22483503818511963,1416.813720703125,5292,-1.4213775784810423e-05,-8.498318493366241e-09,2747.412567138672,0.2,0.00025,0.0,,
37667,102.56,2713600,310.24,72,1325,0.0,0.25410473346710205,1558.745361328125,5296,-2.2431545517065388e-05,-3.223249223083258e-08,3262.121337890625,0.2,0.00025,0.0,,
37668,103.04,2715648,312.16,72,1326,0.0,0.2703017592430115,1350.440185546875,5300,-2.8999751748415292e-05,9.080395102500916e-09,2614.7337493896484,0.2,0.00025,-1.3562385e-08,,
37668,103.28,2717696,313.12,72,1327,0.0,0.24623078107833862,1062.871826171875,5304,-2.2846398223919095e-05,-5.529727786779404e-09,2623.4161987304688,0.2,0.00025,0.0,,
37669,103.52,2719744,314.08,72,1328,0.0,0.22436851263046265,1442.910400390625,5308,-1.0769448778091828e-05,-3.637978807091713e-09,2621.254425048828,0.2,0.00025,0.0,,
37669,103.12,2721792,312.48,72,1329,0.0,0.2418832778930664,1836.4189453125,5312,-1.0966048932914418e-05,1.076841726899147e-09,3371.545394897461,0.2,0.00025,0.0,,
37670,104.0,2723840,316.0,72,1330,0.0,0.2817283272743225,1279.1968994140625,5316,-1.2626794244852135e-05,-6.7229848355054855e-09,2936.4376373291016,0.2,0.00025,0.0,,
37670,104.4,2725888,317.6,72,1331,0.0,0.24623697996139526,1309.25341796875,5320,-9.560609612435655e-06,-2.6193447411060333e-09,2624.7742309570312,0.2,0.00025,0.0,,
37671,104.08,2727936,316.32,72,1332,0.0,0.21691298484802246,1159.541015625,5324,-6.420663112294278e-06,4.0745362639427185e-10,2924.3504943847656,0.2,0.00025,0.0,,
37672,103.28,2729984,313.12,72,1333,0.0,0.24412983655929565,1594.8905029296875,5328,-7.597306876050425e-06,-2.473825588822365e-09,3013.8888549804688,0.2,0.00025,0.0,,
37672,103.04,2732032,312.16,72,1334,0.0,0.2992318272590637,1620.6075439453125,5332,-3.20560019417826e-05,-6.874324753880501e-08,3273.1134338378906,0.2,0.00025,1.6647391e-08,,
37673,102.48,2734080,309.92,72,1335,0.0,0.24945974349975586,1261.6754150390625,5336,-2.8464992510635057e-05,1.4551915228366852e-10,2516.360984802246,0.2,0.00025,0.0,,
37673,101.68,2736128,306.72,72,1336,0.0,0.23720520734786987,1109.832275390625,5340,-1.3312198007042753e-05,-1.9586877897381783e-08,2624.743148803711,0.2,0.00025,0.0,,
37674,102.24,2738176,308.96,72,1337,0.0,0.2429930567741394,1651.822021484375,5344,-1.0512575585153172e-05,2.852175384759903e-09,3271.9151153564453,0.2,0.00025,0.0,,
37675,102.64,2740224,310.56,72,1338,0.0,0.2675795555114746,1539.7703857421875,5348,-1.2445285364037773e-05,2.9103830456733704e-11,3046.357208251953,0.2,0.00025,0.0,,
37675,103.12,2742272,312.48,72,1339,0.0,0.2525399327278137,1533.516845703125,5352,-1.293841313554367e-05,1.076841726899147e-09,2791.513473510742,0.2,0.00025,0.0,,
38576,103.2,2744320,312.8,71,1340,0.0,0.21694636344909668,1293.9371337890625,5356,-6.328897754315221e-06,-1.5308614820241928e-08,2563.7971801757812,0.2,0.00025,0.0,,
38577,104.24,2746368,316.96,71,1341,0.0,0.23058247566223145,1534.723388671875,5360,-9.110427043879099e-06,-8.119968697428703e-09,3155.857940673828,0.2,0.00025,0.0,,
38653,104.24,2748416,316.96,71,1342,0.0,0.23647338151931763,1537.44482421875,5364,-9.10581388779974e-06,-2.35741026699543e-09,2972.5966033935547,0.2,0.00025,0.0,,
38659,104.24,2750464,316.96,71,1343,0.0,0.2488756775856018,1391.6820068359375,5368,-1.0194462134904825e-05,6.082700565457344e-09,2973.4906005859375,0.2,0.00025,0.0,,
38660,104.16,2752512,316.64,71,1344,0.0,0.24538570642471313,1255.053955078125,5372,-6.368961550151653e-06,6.781192496418953e-09,2803.5174102783203,0.2,0.00025,0.0,,
38660,104.0,2754560,316.0,71,1345,0.0,0.24062544107437134,1564.573974609375,5376,-4.9856944741577536e-06,-1.4551915228366852e-09,2843.4052734375,0.2,0.00025,0.0,,
38661,103.84,2756608,315.36,71,1346,0.0,0.23899000883102417,1752.0989990234375,5380,-7.536756754689122e-06,-9.633367881178856e-09,3209.2537689208984,0.2,0.00025,0.0,,
38661,102.88,2758656,311.52,71,1347,0.0,0.25969088077545166,1275.46923828125,5384,-1.1131964924970816e-05,6.111804395914078e-10,2936.809844970703,0.2,0.00025,0.0,,
38662,102.88,2760704,311.52,71,1348,0.0,0.24067145586013794,1606.3173828125,5388,-1.2855118484367267e-05,1.9208528101444244e-09,2870.3392486572266,0.2,0.00025,0.0,,
38663,103.28,2762752,313.12,71,1349,0.0,0.20652925968170166,1321.1484375,5392,-1.2183486717276537e-05,3.14321368932724e-09,2940.911117553711,0.2,0.00025,0.0,,
38663,103.04,2764800,312.16,71,1350,0.0,0.2421756386756897,1524.9053955078125,5396,-1.3417308252883231e-05,2.0372681319713593e-09,2962.618896484375,0.2,0.00025,0.0,,
38664,102.88,2766848,311.52,71,1351,0.0,0.24796438217163086,1550.42822265625,5400,-1.2986432750494714e-05,-5.704350769519806e-09,2999.594192504883,0.2,0.00025,0.0,,
38665,103.68,2768896,314.72,71,1352,0.0,0.2365742325782776,1343.60888671875,5404,-1.1648214353954245e-05,1.4551915228366852e-10,2816.3121032714844,0.2,0.00025,0.0,,
38665,103.44,2770944,313.76,71,1353,0.0,0.21863096952438354,1279.9599609375,5408,-1.0718731999759257e-05,3.2014213502407074e-10,2819.8070526123047,0.2,0.00025,0.0,,
38666,103.12,2772992,312.48,71,1354,0.0,0.26709967851638794,1473.7977294921875,5412,-3.0397892032851814e-05,-4.566390998661518e-08,3311.9817504882812,0.2,0.00025,-1.2631062e-08,,
38666,103.04,2775040,312.16,71,1355,0.0,0.3032505512237549,1285.1802978515625,5416,-2.5983859700318135e-05,1.7171259969472885e-08,2722.723648071289,0.2,0.00025,-1.990702e-08,,
38667,102.4,2777088,309.6,71,1356,0.0,0.2502748370170593,1576.7708740234375,5420,-3.262967811679118e-05,-1.7273123376071453e-08,2655.3469848632812,0.2,0.00025,0.0,,
38668,101.52,2779136,306.08,71,1357,0.0,0.2526242136955261,1567.60107421875,5424,-3.522019073898264e-05,-1.2369127944111824e-09,2851.4029846191406,0.2,0.00025,0.0,,
38668,101.84,2781184,307.36,71,1358,0.0,0.24877125024795532,1539.4793701171875,5428,-1.5979637510099565e-05,6.1409082263708115e-09,2922.95703125,0.2,0.00025,-2.3574103e-09,,
38669,102.48,2783232,309.92,71,1359,0.0,0.28079015016555786,1504.5040283203125,5432,-3.0920212907403766e-05,-6.402842700481415e-10,3051.107864379883,0.2,0.00025,-3.26836e-08,,
38669,102.72,2785280,310.88,72,1360,0.0,0.2407427430152893,1384.793701171875,5436,-1.8552516337422276e-05,-3.5011908039450645e-08,2570.9947204589844,0.2,0.00025,0.0,,
38670,102.88,2787328,311.52,72,1361,0.0,0.2352309226989746,1618.2108154296875,5440,-1.755909357825658e-05,3.055902197957039e-09,2842.698486328125,0.2,0.00025,0.0,,
38670,103.44,2789376,313.76,72,1362,0.0,0.24376821517944336,1600.918701171875,5444,-1.851529327723256e-05,-5.6461431086063385e-09,3030.8136596679688,0.2,0.00025,0.0,,
38671,103.92,2791424,315.68,72,1363,0.0,0.2627299427986145,1432.645751953125,5448,-3.276739721513877e-05,-3.7834979593753815e-08,3065.896041870117,0.2,0.00025,-3.1868694e-08,,
38672,104.4,2793472,317.6,72,1364,0.0,0.23854029178619385,1220.2672119140625,5452,-1.6189725954518508e-05,-5.413312464952469e-09,2557.5833740234375,0.2,0.00025,0.0,,
38672,104.08,2795520,316.32,72,1365,0.0,0.22181111574172974,1438.386962890625,5456,-1.1217274106911646e-05,-8.702045306563377e-09,2716.991180419922,0.2,0.00025,0.0,,
38673,104.88,2797568,319.52,72,1366,0.0,0.22726315259933472,1464.141357421875,5460,-9.19166200219479e-06,5.326000973582268e-09,3157.223861694336,0.2,0.00025,0.0,,
38673,105.12,2799616,320.48,72,1367,0.0,0.24989300966262817,1491.03759765625,5464,-1.4310187964383658e-05,2.473825588822365e-09,3112.099563598633,0.2,0.00025,0.0,,
38674,105.52,2801664,322.08,72,1368,0.0,0.2566310167312622,1374.97607421875,5468,-1.7283276520174695e-05,1.2514647096395493e-09,2816.084518432617,0.2,0.00025,-4.7148205e-09,,
38674,104.56,2803712,318.24,72,1369,0.0,0.2450118064880371,1107.4212646484375,5472,-1.4421537571251974e-05,-9.720679372549057e-09,2723.349594116211,0.2,0.00025,0.0,,
38675,104.0,2805760,316.0,72,1370,0.0,0.25898003578186035,1562.609375,5476,-1.7880710402096156e-05,-4.307366907596588e-09,3071.248733520508,0.2,0.00025,0.0,,
38676,103.6,2807808,314.4,72,1371,0.0,0.2803286910057068,1479.93017578125,5480,-2.686487869141274e-05,9.051291272044182e-09,2895.1351165771484,0.2,0.00025,-2.2002496e-08,,
38676,104.0,2809856,316.0,72,1372,0.0,0.26512962579727173,1323.73388671875,5484,-2.5778102212825615e-05,-4.557659849524498e-08,2624.526382446289,0.2,0.00025,0.0,,
38677,104.0,2811904,316.0,72,1373,0.0,0.24123245477676392,1597.288330078125,5488,-1.8036117978681432e-05,-7.043126970529556e-09,2810.509246826172,0.2,0.00025,0.0,,
40512,103.76,2813952,315.04,69,1374,0.0,0.23034387826919556,1503.274658203125,5492,-1.038082550053332e-05,-1.0622898116707802e-08,2681.653854370117,0.2,0.00025,0.0,,
40513,103.92,2816000,315.68,69,1375,0.0,0.24729830026626587,1812.045166015625,5496,-1.6134951977164746e-05,-7.246853783726692e-09,3227.5111694335938,0.2,0.00025,0.0,,
40514,103.52,2818048,314.08,69,1376,0.0,0.244512677192688,1426.18798828125,5500,-1.8113787064066855e-05,-4.743924364447594e-09,2876.373550415039,0.2,0.00025,-4.8603397e-09,,
